x y z
0.005 -0.044 0.000121824265850679
0.006 -0.044 0.000116152312073445
0.007 -0.044 0.000110438356381227
0.008 -0.044 0.000104681478669744
0.009 -0.044 9.88807202226937e-05
0.01 -0.044 9.39854439599492e-05
0.011 -0.044 8.91538311937062e-05
0.012 -0.044 8.42909602059482e-05
0.013 -0.044 7.93962472840801e-05
0.014 -0.044 7.44690869665105e-05
0.015 -0.044 6.95088509409567e-05
0.016 -0.044 6.54370769616791e-05
0.017 -0.044 6.15080992457401e-05
0.018 -0.044 5.75579455196959e-05
0.019 -0.044 5.35863037495112e-05
0.02 -0.044 4.959285192975e-05
0.021 -0.044 4.55772576600939e-05
0.022 -0.044 4.24231579279192e-05
0.023 -0.044 3.94939982326909e-05
0.024 -0.044 3.65528170313745e-05
0.025 -0.044 3.35995012668471e-05
0.026 -0.044 3.06339349415115e-05
0.027 -0.044 2.76559990211172e-05
0.028 -0.044 2.55005092078476e-05
0.029 -0.044 2.36519438406046e-05
0.03 -0.044 2.17981963322483e-05
0.031 -0.044 1.99392551558059e-05
0.032 -0.044 1.80751084688734e-05
0.033 -0.044 1.62057441055383e-05
0.034 -0.044 1.51062776181627e-05
0.035 -0.044 1.43918665622238e-05
0.036 -0.044 1.36754990799731e-05
0.037 -0.044 1.29571827776049e-05
0.038 -0.044 1.22369253078769e-05
0.039 -0.044 1.15147343696518e-05
0.04 -0.044 1.14963049864153e-05
0.041 -0.044 1.19336751913754e-05
0.042 -0.044 1.2367909768314e-05
0.043 -0.044 1.27990095510498e-05
0.044 -0.044 1.32269754383726e-05
0.045 -0.044 1.36518083940732e-05
0.046 -0.044 1.47022968505452e-05
0.047 -0.044 1.62693168024789e-05
0.048 -0.044 1.78276415832273e-05
0.049 -0.044 1.93773123656521e-05
0.05 -0.044 2.09183697534658e-05
-0.05 -0.043 0.000565647818505307
-0.049 -0.043 0.000556409911944725
-0.048 -0.043 0.000547086569209312
-0.047 -0.043 0.00053767623475877
-0.046 -0.043 0.000528177284520226
-0.045 -0.043 0.000518888701083636
-0.044 -0.043 0.000509876826507096
-0.043 -0.043 0.000500782309633351
-0.042 -0.043 0.000491603627575128
-0.041 -0.043 0.000482339189107687
-0.04 -0.043 0.000472987330354009
-0.039 -0.043 0.000463820087789048
-0.038 -0.043 0.000454991242163278
-0.037 -0.043 0.00044608159804875
-0.036 -0.043 0.000437089616051307
-0.035 -0.043 0.000428013685447284
-0.034 -0.043 0.000418852119581361
